Tanggal,Open,High,Low,Close,Volume,PP,R1,R2,R3,S1,S2,S3
2021-03-08,700.0,700.0,655.0,690.0,51400,696.6666666666666,718.3333333333333,741.6666666666666,763.3333333333333,673.3333333333333,651.6666666666666,628.3333333333333
2021-03-09,695.0,695.0,650.0,685.0,52600,681.6666666666666,708.3333333333333,726.6666666666666,753.3333333333333,663.3333333333333,636.6666666666666,618.3333333333333
2021-03-10,685.0,685.0,655.0,685.0,7238700,676.6666666666666,703.3333333333333,721.6666666666666,748.3333333333333,658.3333333333333,631.6666666666666,613.3333333333333
2021-03-12,720.0,720.0,655.0,660.0,31200,675.0,695.0,705.0,725.0,665.0,645.0,635.0
2021-03-15,675.0,690.0,650.0,685.0,4400,678.3333333333334,701.6666666666667,743.3333333333334,766.6666666666667,636.6666666666667,613.3333333333334,571.6666666666667
2021-03-16,685.0,685.0,650.0,675.0,3600,675.0,700.0,715.0,740.0,660.0,635.0,620.0
2021-03-17,675.0,675.0,650.0,660.0,6658600,670.0,690.0,705.0,725.0,655.0,635.0,620.0
2021-03-18,665.0,675.0,660.0,665.0,8399400,661.6666666666666,673.3333333333333,686.6666666666666,698.3333333333333,648.3333333333333,636.6666666666666,623.3333333333333
2021-03-19,670.0,670.0,650.0,650.0,39300,666.6666666666666,673.3333333333333,681.6666666666666,688.3333333333333,658.3333333333333,651.6666666666666,643.3333333333333
2021-03-22,650.0,670.0,650.0,665.0,19600,656.6666666666666,663.3333333333333,676.6666666666666,683.3333333333333,643.3333333333333,636.6666666666666,623.3333333333333
2021-03-23,665.0,675.0,655.0,675.0,16815400,661.6666666666666,673.3333333333333,681.6666666666666,693.3333333333333,653.3333333333333,641.6666666666666,633.3333333333333
2021-03-24,665.0,675.0,650.0,660.0,1085700,668.3333333333334,681.6666666666667,688.3333333333334,701.6666666666667,661.6666666666667,648.3333333333334,641.6666666666667
2021-03-25,660.0,660.0,615.0,615.0,480900,661.6666666666666,673.3333333333333,686.6666666666666,698.3333333333333,648.3333333333333,636.6666666666666,623.3333333333333
2021-03-26,575.0,615.0,575.0,590.0,292400,630.0,645.0,675.0,690.0,600.0,585.0,555.0
2021-03-29,620.0,635.0,575.0,615.0,69600,593.3333333333334,611.6666666666667,633.3333333333334,651.6666666666667,571.6666666666667,553.3333333333334,531.6666666666667
2021-03-30,615.0,630.0,610.0,620.0,22600,608.3333333333334,641.6666666666667,668.3333333333334,701.6666666666667,581.6666666666667,548.3333333333334,521.6666666666667
2021-03-31,620.0,620.0,580.0,595.0,12100,620.0,630.0,640.0,650.0,610.0,600.0,590.0
2021-04-01,600.0,640.0,595.0,595.0,25600,598.3333333333334,616.6666666666667,638.3333333333334,656.6666666666667,576.6666666666667,558.3333333333334,536.6666666666667
2021-04-05,595.0,595.0,565.0,585.0,24100,610.0,625.0,655.0,670.0,580.0,565.0,535.0
2021-04-06,585.0,600.0,555.0,555.0,42700,581.6666666666666,598.3333333333333,611.6666666666666,628.3333333333333,568.3333333333333,551.6666666666666,538.3333333333333
2021-04-07,555.0,575.0,550.0,570.0,58500,570.0,585.0,615.0,630.0,540.0,525.0,495.0
2021-04-08,575.0,600.0,570.0,595.0,75400,565.0,580.0,590.0,605.0,555.0,540.0,530.0
2021-04-09,595.0,620.0,590.0,590.0,25800,588.3333333333334,606.6666666666667,618.3333333333334,636.6666666666667,576.6666666666667,558.3333333333334,546.6666666666667
2021-04-12,590.0,620.0,590.0,600.0,4000,600.0,610.0,630.0,640.0,580.0,570.0,550.0
2021-04-13,595.0,595.0,580.0,585.0,1600,603.3333333333334,616.6666666666667,633.3333333333334,646.6666666666667,586.6666666666667,573.3333333333334,556.6666666666667
2021-04-14,580.0,580.0,580.0,580.0,6800,586.6666666666666,593.3333333333333,601.6666666666666,608.3333333333333,578.3333333333333,571.6666666666666,563.3333333333333
2021-04-15,590.0,670.0,580.0,600.0,15300,580.0,580.0,580.0,580.0,580.0,580.0,580.0
2021-04-16,600.0,600.0,585.0,585.0,5300,616.6666666666666,653.3333333333333,706.6666666666666,743.3333333333333,563.3333333333333,526.6666666666666,473.33333333333326
2021-04-19,585.0,600.0,585.0,585.0,16000,590.0,595.0,605.0,610.0,580.0,575.0,565.0
2021-04-20,595.0,595.0,595.0,595.0,2400,590.0,595.0,605.0,610.0,580.0,575.0,565.0
