Tanggal,Open,High,Low,Close,Volume,PP,R1,R2,R3,S1,S2,S3
2022-11-22,640.0,660.0,640.0,660.0,7854500,651.6666666666666,673.3333333333333,706.6666666666666,728.3333333333333,618.3333333333333,596.6666666666666,563.3333333333333
2022-11-23,660.0,675.0,645.0,645.0,6451200,653.3333333333334,666.6666666666667,673.3333333333334,686.6666666666667,646.6666666666667,633.3333333333334,626.6666666666667
2022-11-24,650.0,660.0,640.0,650.0,4646000,655.0,665.0,685.0,695.0,635.0,625.0,605.0
2022-11-25,650.0,655.0,645.0,645.0,2651700,650.0,660.0,670.0,680.0,640.0,630.0,620.0
2022-11-28,685.0,690.0,650.0,655.0,11516200,648.3333333333334,651.6666666666667,658.3333333333334,661.6666666666667,641.6666666666667,638.3333333333334,631.6666666666667
2022-11-29,660.0,665.0,635.0,645.0,7470300,665.0,680.0,705.0,720.0,640.0,625.0,600.0
2022-11-30,650.0,680.0,645.0,665.0,11820300,648.3333333333334,661.6666666666667,678.3333333333334,691.6666666666667,631.6666666666667,618.3333333333334,601.6666666666667
2022-12-01,670.0,710.0,665.0,700.0,37558900,663.3333333333334,681.6666666666667,698.3333333333334,716.6666666666667,646.6666666666667,628.3333333333334,611.6666666666667
2022-12-02,695.0,755.0,695.0,705.0,52041900,691.6666666666666,718.3333333333333,736.6666666666666,763.3333333333333,673.3333333333333,646.6666666666666,628.3333333333333
2022-12-05,715.0,715.0,660.0,660.0,27415500,718.3333333333334,741.6666666666667,778.3333333333334,801.6666666666667,681.6666666666667,658.3333333333334,621.6666666666667
2022-12-06,650.0,670.0,620.0,640.0,20953600,678.3333333333334,696.6666666666667,733.3333333333334,751.6666666666667,641.6666666666667,623.3333333333334,586.6666666666667
2022-12-07,640.0,655.0,620.0,620.0,7479000,643.3333333333334,666.6666666666667,693.3333333333334,716.6666666666667,616.6666666666667,593.3333333333334,566.6666666666667
2022-12-08,625.0,645.0,610.0,645.0,8218200,631.6666666666666,643.3333333333333,666.6666666666666,678.3333333333333,608.3333333333333,596.6666666666666,573.3333333333333
2022-12-09,645.0,645.0,625.0,625.0,4523100,633.3333333333334,656.6666666666667,668.3333333333334,691.6666666666667,621.6666666666667,598.3333333333334,586.6666666666667
2022-12-12,625.0,650.0,615.0,630.0,7456100,631.6666666666666,638.3333333333333,651.6666666666666,658.3333333333333,618.3333333333333,611.6666666666666,598.3333333333333
2022-12-13,635.0,640.0,625.0,635.0,3691900,631.6666666666666,648.3333333333333,666.6666666666666,683.3333333333333,613.3333333333333,596.6666666666666,578.3333333333333
2022-12-14,635.0,655.0,630.0,640.0,8683000,633.3333333333334,641.6666666666667,648.3333333333334,656.6666666666667,626.6666666666667,618.3333333333334,611.6666666666667
2022-12-15,640.0,640.0,620.0,630.0,4856900,641.6666666666666,653.3333333333333,666.6666666666666,678.3333333333333,628.3333333333333,616.6666666666666,603.3333333333333
2022-12-16,630.0,630.0,615.0,625.0,3670100,630.0,640.0,650.0,660.0,620.0,610.0,600.0
2022-12-19,625.0,640.0,625.0,635.0,2509500,623.3333333333334,631.6666666666667,638.3333333333334,646.6666666666667,616.6666666666667,608.3333333333334,601.6666666666667
2022-12-20,630.0,635.0,615.0,615.0,4426000,633.3333333333334,641.6666666666667,648.3333333333334,656.6666666666667,626.6666666666667,618.3333333333334,611.6666666666667
2022-12-21,615.0,635.0,605.0,620.0,15351700,621.6666666666666,628.3333333333333,641.6666666666666,648.3333333333333,608.3333333333333,601.6666666666666,588.3333333333333
2022-12-22,620.0,630.0,620.0,625.0,2855500,620.0,635.0,650.0,665.0,605.0,590.0,575.0
2022-12-23,625.0,630.0,615.0,630.0,3229500,625.0,630.0,635.0,640.0,620.0,615.0,610.0
2022-12-26,630.0,635.0,620.0,625.0,1661000,625.0,635.0,640.0,650.0,620.0,610.0,605.0
2022-12-27,620.0,630.0,615.0,620.0,2644600,626.6666666666666,633.3333333333333,641.6666666666666,648.3333333333333,618.3333333333333,611.6666666666666,603.3333333333333
2022-12-28,615.0,620.0,605.0,610.0,2530800,621.6666666666666,628.3333333333333,636.6666666666666,643.3333333333333,613.3333333333333,606.6666666666666,598.3333333333333
2022-12-29,610.0,615.0,605.0,610.0,1920200,611.6666666666666,618.3333333333333,626.6666666666666,633.3333333333333,603.3333333333333,596.6666666666666,588.3333333333333
2022-12-30,610.0,615.0,605.0,605.0,1322700,610.0,615.0,620.0,625.0,605.0,600.0,595.0
2023-01-02,605.0,610.0,570.0,580.0,9292400,608.3333333333334,611.6666666666667,618.3333333333334,621.6666666666667,601.6666666666667,598.3333333333334,591.6666666666667
2023-01-03,580.0,590.0,570.0,585.0,5088500,586.6666666666666,603.3333333333333,626.6666666666666,643.3333333333333,563.3333333333333,546.6666666666666,523.3333333333333
2023-01-04,585.0,585.0,570.0,570.0,5876300,581.6666666666666,593.3333333333333,601.6666666666666,613.3333333333333,573.3333333333333,561.6666666666666,553.3333333333333
2023-01-05,570.0,570.0,535.0,540.0,10382800,575.0,580.0,590.0,595.0,565.0,560.0,550.0
2023-01-06,540.0,550.0,520.0,545.0,3851400,548.3333333333334,561.6666666666667,583.3333333333334,596.6666666666667,526.6666666666667,513.3333333333334,491.66666666666674
2023-01-09,580.0,580.0,530.0,535.0,5491300,538.3333333333334,556.6666666666667,568.3333333333334,586.6666666666667,526.6666666666667,508.33333333333337,496.66666666666674
2023-01-10,545.0,545.0,520.0,530.0,5726100,548.3333333333334,566.6666666666667,598.3333333333334,616.6666666666667,516.6666666666667,498.33333333333337,466.66666666666674
2023-01-11,530.0,540.0,520.0,525.0,2976600,531.6666666666666,543.3333333333333,556.6666666666666,568.3333333333333,518.3333333333333,506.66666666666663,493.33333333333326
